sample,sex,age,cg27099280,cg02935847,cg11164348,cg12670525,cg21801378,cg16778903,cg25311807,cg15193953,cg07483413,cg09616463,cg15628888,cg02687928,cg20809087,cg01928245,cg06534553,cg16477190,cg16460359,cg01373151,cg03621881,cg11766298,cg03943826,cg10786045
GSM2334588,1,87,,,,0.91632664,0.07323315,0.06310421,0.93077804,0.98238682,0.97512959,0.02214458,,,0.20722752,,0.54676030,0.05043487,0.01573612,0.09844168,0.10595688,,0.07879475,
GSM2334589,0,21,,,,0.92318252,0.03620837,0.05477038,0.93566062,0.98134140,0.97104516,0.01884089,,,0.06335915,,0.62511277,0.04012857,0.01652648,0.12349666,0.07477534,,0.07327453,
GSM2334590,0,77,,,,0.92907850,0.06264629,0.05745793,0.95355410,0.97909084,0.95859062,0.02215585,,,0.05079325,,0.61496204,0.03473731,0.01439390,0.10970519,0.04795557,,0.09687978,
GSM2334591,1,15,,,,0.93225508,0.02333294,0.07010704,0.95370344,0.97971140,0.97845784,0.01947515,,,0.05410261,,0.64742652,0.04480983,0.01424307,0.08628490,0.04744944,,0.08248891,
GSM2334592,0,77,,,,0.92878968,0.14404323,0.07194706,0.93010005,0.97776882,0.97669205,0.02092350,,,0.30858014,,0.65506791,0.04045765,0.01638167,0.09473352,0.04956692,,0.09525706,
GSM2334594,0,74,,,,0.89643482,0.07334920,0.04653812,0.93126826,0.98855792,0.98091203,0.01726641,,,0.10056887,,0.61729164,0.04543281,0.01443997,0.09909573,0.14106996,,0.08105014,
GSM2334595,1,68,,,,0.92653207,0.05573008,0.07122300,0.90974812,0.98017839,0.97822529,0.02048773,,,0.07965728,,0.61385819,0.03994695,0.01732005,0.12279520,0.06602808,,0.10762064,
GSM2334596,1,73,,,,0.91596812,0.10198856,0.05835887,0.92635217,0.98448197,0.97286420,0.01880426,,,0.22223264,,0.62214428,0.04256428,0.01742692,0.10147963,0.11099624,,0.08472842,
GSM2334597,1,16,,,,0.94546534,0.02995866,0.04936585,0.95508936,0.96837546,0.98296605,0.01629113,,,0.03855069,,0.63492465,0.02871648,0.01194725,0.08622724,0.02397743,,0.06374574,
GSM2334598,1,70,,,,0.92955168,0.08148546,0.06127998,0.94468374,0.97242719,0.97816969,0.01641260,,,0.09488036,,0.61897324,0.02738005,0.01393846,0.09535682,0.02112871,,0.07158035,
GSM2334599,0,42,,,,0.92898984,0.07376051,0.06307728,0.93568050,0.96206775,0.97878704,0.02076101,,,0.17095722,,0.59912016,0.03258545,0.01718529,0.10843723,0.02441398,,0.07991860,
GSM2334600,1,72,,,,0.92460493,0.07087348,0.07156226,0.93677861,0.97747855,0.97620507,0.01607998,,,0.19438744,,0.68435165,0.02991014,0.01564518,0.12824268,0.02645752,,0.09436151,
GSM2334601,1,75,,,,0.89103392,0.09984258,0.08499627,0.92369452,0.97075444,0.95983282,0.02065543,,,0.15396922,,0.62198660,0.03691313,0.01661178,0.11944744,0.02361867,,0.10213612,
GSM2334602,1,38,,,,0.95098617,0.04548100,0.06254627,0.93725151,0.97809413,0.97987941,0.01649883,,,0.07271985,,0.61553906,0.03135766,0.01234710,0.08467552,0.05337223,,0.06873442,
GSM2334603,0,44,,,,0.96097116,0.02260408,0.05597319,0.97142863,0.97823831,0.98978667,0.01137174,,,0.03888104,,0.64018908,0.03070050,0.00826602,0.05410644,0.05697052,,0.05077908,
GSM2334604,0,17,,,,0.94268141,0.01929571,0.06407375,0.94709761,0.96538234,0.96805628,0.01805153,,,0.04266605,,0.64973877,0.03960764,0.01537141,0.10173329,0.08349214,,0.09530053,
GSM2334605,0,65,,,,0.94871621,0.06143704,0.05477931,0.95130951,0.99337258,0.98846315,0.01366407,,,0.10054359,,0.66047162,0.08143057,0.00882318,0.07453877,0.09887543,,0.06296852,
GSM2334606,0,64,,,,0.93890168,0.07512731,0.05383877,0.92911296,0.98302425,0.97109823,0.01686215,,,0.17051358,,0.65680435,0.04565843,0.01382994,0.13635062,0.12845462,,0.08375411,
GSM2334607,0,56,,,,0.94354054,0.05207946,0.08164966,0.94763846,0.98792863,0.97345887,0.01859167,,,0.08385365,,0.65038364,0.04062867,0.01518712,0.10996432,0.10164259,,0.08729764,
GSM2334608,1,44,,,,0.88337600,0.06204742,0.06569445,0.95568236,0.98061783,0.96739379,0.01606669,,,0.08572242,,0.62666622,0.03274365,0.01457283,0.14167681,0.04514889,,0.08073871,
GSM2334609,1,63,,,,0.77537430,0.17908790,0.06516481,0.94565471,0.98615343,0.96950748,0.01895712,,,0.24192517,,0.71040925,0.04464191,0.01618408,0.12338435,0.11167571,,0.08326838,
GSM2334610,1,53,,,,0.90625765,0.12610636,0.07864076,0.95015968,0.98435226,0.98273108,0.01902126,,,0.11186846,,0.60867342,0.03795055,0.01492945,0.10514521,0.04144473,,0.08224308,
GSM2334611,1,15,,,,0.94814615,0.01863857,0.05818775,0.94938545,0.95746888,0.97710960,0.01861117,,,0.05288763,,0.63803185,0.03997318,0.01808429,0.13144402,0.06037118,,0.07761465,
GSM2334612,1,77,,,,0.91683062,0.12689779,0.07596914,0.93372534,0.97992541,0.96924936,0.01890914,,,0.17197600,,0.61759338,0.04021663,0.01707800,0.10487578,0.04376577,,0.10086610,
GSM2334613,0,84,,,,0.92823952,0.09786447,0.05927343,0.93390098,0.97602162,0.97014467,0.02037988,,,0.16598302,,0.60483793,0.05308128,0.01476819,0.11630126,0.00000000,,0.07441072,
GSM2334614,1,73,,,,0.89688773,0.11000762,0.07056496,0.95291585,0.98416239,0.96968548,0.02014609,,,0.18484542,,0.64565662,0.04162717,0.01664483,0.14294309,0.04455533,,0.08556902,
GSM2334615,1,38,,,,0.95922486,0.01788271,0.03980571,0.97444173,0.99366849,0.98815941,0.01145965,,,0.03942862,,0.64727627,0.03577878,0.00879823,0.06701699,0.04118719,,0.07028400,
GSM2334616,1,51,,,,0.92516078,0.01704701,0.07485220,0.91839950,0.98163799,0.97435784,0.01706561,,,0.05198339,,0.64804355,0.03970583,0.01529314,0.11518104,0.05496559,,0.09640856,
GSM2334618,0,59,,,,0.94326910,0.13931523,0.05676831,0.96707879,0.97706951,0.97504268,0.02144597,,,0.11895882,,0.65942835,0.04482543,0.01658179,0.11923033,0.05690362,,0.08536921,
GSM2334620,1,86,,,,0.90705781,0.12599555,0.07000908,0.95554245,0.98481180,0.97269608,0.01733344,,,0.23615718,,0.57816008,0.04563916,0.01684129,0.13858640,0.05412524,,0.08513805,
GSM2334621,0,62,,,,0.94134413,0.08979758,0.07497158,0.93538509,0.97623579,0.96862265,0.01999508,,,0.18789704,,0.69464826,0.04237826,0.01597634,0.11293971,0.04651857,,0.08833788,
GSM2334622,0,80,,,,0.91782915,0.10503533,0.05174627,0.94343171,0.98185593,0.97026804,0.01994977,,,0.19602950,,0.65186973,0.04044464,0.01534208,0.09750161,0.06857979,,0.07548204,
GSM2334623,0,56,,,,0.96026065,0.04659392,0.06945552,0.96580271,0.98759360,0.98313138,0.01611621,,,0.05192274,,0.63808118,0.03663760,0.01076666,0.09022381,0.05182590,,0.07095224,
GSM2334624,1,25,,,,0.89957380,0.03371630,0.06303378,0.93739997,0.97616163,0.97202679,0.02423950,,,0.06779928,,0.57849229,0.04114367,0.01959736,0.11905567,0.06232999,,0.08103854,
GSM2334625,0,16,,,,0.94484862,0.02962834,0.08026727,0.94187737,0.98400959,0.97781896,0.01671656,,,0.03659337,,0.62428662,0.03853919,0.01631105,0.14466184,0.11704909,,0.07833692,
GSM2334626,0,16,,,,0.95392464,0.01824020,0.06937761,0.96225307,0.98771846,0.96972671,0.01432868,,,0.06675953,,0.66877008,0.03744694,0.01001546,0.10814027,0.11194252,,0.07104190,
GSM2334627,0,53,,,,0.94477912,0.02676077,0.07500254,0.95222806,0.97451876,0.97347452,0.01591896,,,0.06490694,,0.64656707,0.03878134,0.01554095,0.11087992,0.04501450,,0.09317267,
GSM2334628,1,74,,,,0.91265533,0.09901697,0.07488702,0.91553393,0.98353718,0.97123291,0.01718728,,,0.12794367,,0.61830047,0.03595001,0.01596020,0.10221296,0.04514546,,0.08989648,
GSM2334629,0,52,,,,0.92823481,0.03197493,0.07218096,0.95842907,0.97457329,0.97473477,0.02190958,,,0.05468908,,0.58830086,0.03729371,0.01499175,0.10094896,0.03360320,,0.08755309,
GSM2334630,0,70,,,,0.90228950,0.04079727,0.06370133,0.92831684,0.98483952,0.97627126,0.01850173,,,0.13376228,,0.64173603,0.04261126,0.01298842,0.08747734,0.10668417,,0.06426517,
GSM2334631,0,72,,,,0.91554744,0.08421200,0.07396508,0.95407700,0.98204386,0.97739760,0.02376688,,,0.16816564,,0.62562325,0.02909786,0.01521210,0.10067721,0.05325207,,0.09386391,
GSM2334632,0,54,,,,0.93589947,0.07835608,0.07722350,0.93981712,0.97676001,0.97494231,0.01978947,,,0.17283241,,0.63749811,0.03496953,0.01580038,0.13588034,0.05282850,,0.10006680,
GSM2334633,1,52,,,,0.90565974,0.09842930,0.06966536,0.93057471,0.97244954,0.97251808,0.01882857,,,0.09392801,,0.59954871,0.03614632,0.01735544,0.09663086,0.02647178,,0.08331615,
GSM2334634,1,45,,,,0.93665655,0.04417944,0.05769720,0.95056379,0.97447624,0.97578092,0.01921124,,,0.06715374,,0.65014631,0.03642132,0.01812705,0.09059317,0.06440565,,0.07533447,
GSM2334635,0,68,,,,0.85457332,0.18898193,0.07001424,0.94302026,0.98018993,0.96271685,0.01729273,,,0.19412662,,0.59026957,0.03172503,0.01527392,0.12758883,0.03937957,,0.07569107,
